student_id,course_code,grade,semester
3237,CHEM101,C+,Spring 2024
4646,MUS101,B+,Fall 2024
4966,MKT101,B+,Fall 2024
808,SOC101,B+,Spring 2024
4917,POLI201,A,Spring 2024
1782,PHIL101,B+,Spring 2024
1222,SOC101,A,Spring 2024
3664,SOC101,A,Fall 2024
3201,HIST101,D,Fall 2024
880,SOC101,B+,Fall 2024
1,PSYCH101,D,Spring 2024
167,BIO101,C,Fall 2024
2064,PSYCH101,D,Spring 2024
2705,ART101,D,Spring 2024
112,ENG101,F,Spring 2024
3440,MKT101,F,Fall 2024
1126,POLI201,F,Fall 2024
2642,MATH201,B+,Spring 2024
1430,POLI201,C,Spring 2024
2044,MUS101,C+,Spring 2024
4603,ACC101,B,Spring 2024
1635,LIT201,C+,Fall 2024
671,BIO101,A,Fall 2024
3112,POLI201,C+,Spring 2024
1691,POLI201,B,Fall 2024
3958,CHEM101,B,Spring 2024
965,CS101,C,Spring 2024
281,FIN201,F,Spring 2024
4447,ECON201,C+,Spring 2024
1967,ARCH101,A,Fall 2024
2809,ENG101,D,Spring 2024
1965,ARCH101,D,Fall 2024
4824,MUS101,A,Spring 2024
3391,LIT201,C,Spring 2024
823,ACC101,D,Fall 2024
1438,CS101,C,Fall 2024
2062,CHEM101,D,Fall 2024
3866,FIN201,D,Spring 2024
4295,BIO101,C+,Spring 2024
4774,ACC101,C,Fall 2024
4037,LIT201,B,Fall 2024
1465,MUS101,A,Spring 2024
78,LIT201,D,Spring 2024
2160,LIT201,F,Fall 2024
4631,POLI201,B,Fall 2024
3188,PHYS101,B+,Spring 2024
1166,ART101,B,Spring 2024
790,BIO101,F,Spring 2024
1564,MKT101,A,Spring 2024
1323,MATH201,B+,Spring 2024
1503,PHYS101,C+,Fall 2024
1492,CS101,F,Spring 2024
1660,ECON201,B+,Fall 2024
1316,MUS101,C,Spring 2024
3063,MKT101,A,Spring 2024
125,CHEM101,C,Spring 2024
3063,ART101,B,Spring 2024
519,ECON201,C+,Fall 2024
2071,FIN201,A,Spring 2024
4258,ENG101,C+,Spring 2024
2677,ARCH101,D,Spring 2024
2554,MUS101,A,Fall 2024
4978,MATH201,F,Spring 2024
3936,ECON201,C,Spring 2024
1045,FIN201,B,Fall 2024
1788,ARCH101,B+,Spring 2024
3536,ECON201,C+,Fall 2024
4579,PHYS101,A,Fall 2024
1967,ACC101,A,Spring 2024
2357,FIN201,D,Spring 2024
4970,MUS101,C+,Fall 2024
2251,ART101,B+,Spring 2024
3488,BUS201,B,Spring 2024
142,ECON201,A,Fall 2024
1004,MUS101,A,Fall 2024
2155,ACC101,C+,Spring 2024
2015,PHYS101,C+,Spring 2024
4625,BIO101,A,Spring 2024
3609,MKT101,A,Spring 2024
969,POLI201,D,Fall 2024
3926,ACC101,A,Spring 2024
3959,SOC101,C,Spring 2024
2736,FIN201,A,Spring 2024
805,PHIL101,B,Fall 2024
1335,ART101,B,Fall 2024
3985,POLI201,F,Spring 2024
668,MUS101,D,Fall 2024
385,PHYS101,B+,Fall 2024
3125,BIO101,C+,Spring 2024
1609,PHYS101,B+,Fall 2024
3255,ENG101,A,Fall 2024
3441,BIO101,C+,Spring 2024
2749,LIT201,A,Fall 2024
13,LIT201,C+,Fall 2024
3008,PSYCH101,D,Spring 2024
2208,PSYCH101,F,Spring 2024
4168,PHYS101,C,Fall 2024
2146,MATH201,F,Spring 2024
1866,MUS101,C,Spring 2024
101,FIN201,C,Fall 2024
4080,PHYS101,F,Fall 2024
4377,ARCH101,D,Spring 2024
4979,CHEM101,F,Spring 2024
1313,ARCH101,B+,Spring 2024
2797,MKT101,C+,Fall 2024
4705,ACC101,B+,Fall 2024
450,BIO101,C+,Fall 2024
3440,POLI201,A,Spring 2024
3502,ACC101,C,Fall 2024
3168,ENG101,C,Fall 2024
121,POLI201,C+,Spring 2024
3438,MKT101,B+,Fall 2024
3857,ENG101,B+,Spring 2024
1076,BIO101,B,Spring 2024
4414,PSYCH101,C,Spring 2024
2723,MATH201,C,Spring 2024
702,HIST101,B+,Spring 2024
3349,LIT201,C,Fall 2024
3669,SOC101,B+,Spring 2024
3266,BIO101,B,Spring 2024
21,HIST101,C+,Spring 2024
2447,ARCH101,C+,Spring 2024
2250,MKT101,B,Fall 2024
2514,HIST101,C,Fall 2024
3223,PHYS101,F,Fall 2024
4992,ENG101,A,Fall 2024
1183,ENG101,C,Spring 2024
2358,MATH201,B+,Spring 2024
2552,BUS201,D,Spring 2024
2074,CS101,A,Fall 2024
66,HIST101,B,Spring 2024
4359,CHEM101,C+,Fall 2024
472,SOC101,C+,Spring 2024
2215,MUS101,F,Spring 2024
3226,ENG101,C,Fall 2024
343,ACC101,C+,Spring 2024
718,MATH201,C,Spring 2024
2461,ART101,F,Spring 2024
3737,ARCH101,F,Spring 2024
3256,ART101,B+,Spring 2024
3266,SOC101,B+,Fall 2024
4090,PSYCH101,B,Spring 2024
2531,LIT201,D,Spring 2024
3633,BIO101,B+,Fall 2024
1056,PSYCH101,C,Spring 2024
15,ARCH101,C+,Spring 2024
3390,LIT201,B+,Spring 2024
3315,CS101,B+,Spring 2024
17,ART101,C,Spring 2024
2582,FIN201,F,Spring 2024
1780,POLI201,B+,Fall 2024
1950,ACC101,C+,Fall 2024
81,POLI201,D,Spring 2024
3080,ENG101,C+,Spring 2024
1019,PSYCH101,F,Spring 2024
780,PHIL101,D,Spring 2024
1825,FIN201,C+,Spring 2024
3865,POLI201,F,Fall 2024
2470,BUS201,C+,Spring 2024
2514,MATH201,A,Fall 2024
2131,CHEM101,F,Spring 2024
325,HIST101,C+,Fall 2024
3491,LIT201,F,Fall 2024
677,ENG101,F,Fall 2024
2012,PSYCH101,A,Fall 2024
4889,SOC101,C+,Spring 2024
3617,ACC101,F,Spring 2024
3134,CHEM101,F,Spring 2024
2705,PHIL101,C+,Spring 2024
1195,PHIL101,C,Spring 2024
3076,FIN201,D,Fall 2024
905,HIST101,C+,Spring 2024
4598,PHIL101,B+,Fall 2024
4895,PHIL101,C+,Spring 2024
2905,ENG101,B,Fall 2024
3301,POLI201,C,Spring 2024
1124,CS101,C,Fall 2024
4317,FIN201,C+,Fall 2024
3058,MKT101,B,Spring 2024
2271,LIT201,F,Fall 2024
2725,HIST101,D,Fall 2024
2259,ARCH101,C+,Spring 2024
3863,PHYS101,B+,Fall 2024
931,MUS101,F,Fall 2024
3647,PHIL101,C,Spring 2024
4982,MKT101,F,Fall 2024
4358,HIST101,C,Fall 2024
1272,SOC101,D,Fall 2024
3813,PSYCH101,B,Fall 2024
798,CHEM101,A,Spring 2024
3135,ARCH101,D,Spring 2024
3464,ECON201,B,Spring 2024
2588,LIT201,F,Spring 2024
417,ECON201,B+,Spring 2024
4134,CS101,B,Spring 2024
2356,ART101,D,Fall 2024
4942,PHIL101,A,Fall 2024
898,ENG101,F,Fall 2024
53,PHYS101,B+,Spring 2024
606,POLI201,B+,Spring 2024
3678,MATH201,A,Fall 2024
4548,BIO101,C+,Fall 2024
461,PSYCH101,B,Spring 2024
775,ENG101,D,Fall 2024
4031,SOC101,B+,Spring 2024
3328,PHIL101,D,Fall 2024
3323,PHYS101,B,Spring 2024
2695,ENG101,F,Fall 2024
3519,MATH201,A,Spring 2024
485,MUS101,C,Fall 2024
4188,BUS201,A,Spring 2024
1188,SOC101,B,Fall 2024
3728,CHEM101,B+,Fall 2024
3997,MATH201,F,Fall 2024
2993,POLI201,B,Spring 2024
1710,PSYCH101,F,Fall 2024
1990,ART101,C,Fall 2024
4274,SOC101,B+,Spring 2024
4346,POLI201,F,Fall 2024
4861,BIO101,C,Fall 2024
3639,SOC101,F,Fall 2024
2715,PHIL101,C+,Fall 2024
4187,SOC101,D,Fall 2024
339,HIST101,A,Fall 2024
1662,BUS201,C+,Fall 2024
4265,ENG101,B,Spring 2024
3695,POLI201,C+,Fall 2024
4876,ECON201,A,Spring 2024
170,BUS201,B+,Fall 2024
4234,ACC101,D,Spring 2024
3100,MKT101,C,Spring 2024
4615,SOC101,F,Fall 2024
3013,ACC101,B+,Spring 2024
2611,FIN201,D,Fall 2024
2474,HIST101,C+,Spring 2024
3762,PHIL101,B,Spring 2024
2689,MATH201,C+,Spring 2024
4805,ECON201,A,Spring 2024
1291,POLI201,A,Fall 2024
2036,HIST101,B,Fall 2024
107,HIST101,D,Spring 2024
2608,MUS101,B+,Spring 2024
2186,CS101,F,Fall 2024
1689,FIN201,F,Spring 2024
6,MUS101,A,Spring 2024
523,PHYS101,A,Fall 2024
3344,SOC101,B,Spring 2024
3896,MKT101,B+,Spring 2024
66,ART101,C+,Spring 2024
3411,ACC101,C,Fall 2024
2982,ENG101,B,Spring 2024
4594,BIO101,B+,Spring 2024
2816,MUS101,C,Fall 2024
2018,ACC101,F,Fall 2024
1743,BUS201,B,Fall 2024
3510,PHIL101,C+,Fall 2024
4082,CHEM101,C+,Fall 2024
3535,MKT101,B+,Spring 2024
2783,ACC101,B+,Spring 2024
363,CHEM101,C+,Spring 2024
3282,POLI201,C+,Spring 2024
1635,PHIL101,B,Spring 2024
525,PHIL101,D,Fall 2024
4927,ART101,F,Fall 2024
1723,MUS101,D,Fall 2024
420,BIO101,B+,Fall 2024
4229,MATH201,C,Spring 2024
3865,HIST101,C+,Fall 2024
1068,MUS101,C,Spring 2024
1401,ARCH101,B+,Spring 2024
1420,BUS201,F,Fall 2024
3134,BIO101,B+,Spring 2024
3637,ECON201,A,Fall 2024
4003,ARCH101,C+,Fall 2024
630,PHYS101,F,Fall 2024
4417,PHYS101,D,Fall 2024
1835,CHEM101,D,Fall 2024
4132,SOC101,B+,Spring 2024
2354,PHIL101,B+,Spring 2024
3056,PHYS101,C+,Spring 2024
2941,HIST101,A,Fall 2024
12,BUS201,A,Spring 2024
2131,ENG101,A,Spring 2024
3104,ART101,A,Spring 2024
1432,CS101,F,Fall 2024
3158,ACC101,B,Fall 2024
1435,MKT101,C+,Spring 2024
957,ART101,C+,Spring 2024
3859,PHIL101,C+,Spring 2024
4809,PHYS101,F,Spring 2024
3635,ECON201,D,Fall 2024
3904,CS101,F,Spring 2024
241,ACC101,A,Spring 2024
1956,MUS101,A,Spring 2024
2013,PHYS101,D,Fall 2024
4992,HIST101,F,Fall 2024
4066,PHIL101,D,Spring 2024
2804,POLI201,B+,Fall 2024
3904,HIST101,B,Fall 2024
1025,ARCH101,D,Fall 2024
601,SOC101,C+,Spring 2024
2330,ENG101,B,Fall 2024
2699,ACC101,F,Spring 2024
4695,FIN201,D,Fall 2024
3027,SOC101,C+,Fall 2024
1143,SOC101,A,Spring 2024
1012,MATH201,F,Spring 2024
1104,CS101,A,Fall 2024
1647,HIST101,C+,Fall 2024
1701,CHEM101,C,Spring 2024
219,MATH201,F,Fall 2024
3589,LIT201,A,Spring 2024
727,ENG101,B+,Spring 2024
4614,CS101,D,Spring 2024
812,MUS101,A,Fall 2024
4910,ENG101,B+,Fall 2024
4710,ARCH101,B,Spring 2024
4522,MATH201,F,Fall 2024
1584,ENG101,A,Spring 2024
4038,MKT101,D,Fall 2024
883,FIN201,A,Fall 2024
432,PSYCH101,D,Fall 2024
4035,BIO101,B,Fall 2024
948,PHYS101,D,Spring 2024
3908,ENG101,B+,Fall 2024
1668,PSYCH101,C,Spring 2024
2983,ART101,F,Fall 2024
2540,PSYCH101,D,Spring 2024
2114,PHYS101,F,Fall 2024
391,ECON201,D,Spring 2024
83,ART101,F,Fall 2024
1003,FIN201,B+,Spring 2024
481,POLI201,F,Fall 2024
777,MUS101,C+,Fall 2024
4090,ARCH101,C+,Fall 2024
1755,ARCH101,C+,Spring 2024
1249,HIST101,D,Spring 2024
1137,BIO101,B,Fall 2024
2700,CS101,B+,Spring 2024
3257,MUS101,D,Fall 2024
1536,MUS101,F,Fall 2024
3245,PHYS101,A,Fall 2024
523,ECON201,D,Spring 2024
1695,BIO101,C+,Spring 2024
2253,PSYCH101,B+,Fall 2024
4838,FIN201,A,Spring 2024
3610,POLI201,B+,Spring 2024
278,FIN201,B,Fall 2024
148,LIT201,C+,Fall 2024
4874,PHYS101,C,Spring 2024
4515,FIN201,D,Fall 2024
2586,MKT101,F,Fall 2024
3655,ACC101,C+,Spring 2024
3621,MATH201,C+,Spring 2024
2440,ART101,B,Spring 2024
940,ENG101,A,Fall 2024
3710,PHYS101,C+,Fall 2024
4338,PHYS101,A,Spring 2024
1224,FIN201,A,Spring 2024
3364,HIST101,B,Fall 2024
3024,ART101,C+,Spring 2024
1818,ART101,D,Spring 2024
3373,ARCH101,B,Fall 2024
684,ART101,B,Fall 2024
1233,MKT101,C,Spring 2024
3386,BIO101,D,Spring 2024
617,ART101,B,Fall 2024
2074,POLI201,C,Fall 2024
2911,BUS201,A,Fall 2024
2018,MATH201,D,Fall 2024
4224,FIN201,D,Spring 2024
4509,CHEM101,A,Fall 2024
2185,BIO101,B+,Fall 2024
1358,PHIL101,D,Spring 2024
4667,PHYS101,F,Spring 2024
3064,POLI201,B+,Spring 2024
2469,CS101,A,Fall 2024
3921,HIST101,C+,Spring 2024
4237,PHYS101,B+,Fall 2024
1940,HIST101,B,Fall 2024
3857,ENG101,D,Spring 2024
51,PHIL101,F,Fall 2024
2977,ART101,B+,Spring 2024
1361,PSYCH101,D,Spring 2024
3737,MKT101,A,Fall 2024
3803,HIST101,C+,Fall 2024
3803,ARCH101,A,Fall 2024
366,MUS101,C+,Spring 2024
2956,ARCH101,D,Spring 2024
3046,PSYCH101,B+,Spring 2024
2004,BIO101,B,Fall 2024
2902,PHIL101,B,Spring 2024
258,PSYCH101,A,Spring 2024
3460,FIN201,D,Spring 2024
45,BUS201,C+,Fall 2024
269,LIT201,B+,Fall 2024
1335,BIO101,F,Fall 2024
672,ART101,C+,Spring 2024
3639,BIO101,C+,Spring 2024
235,FIN201,C+,Fall 2024
3208,CS101,D,Fall 2024
2401,PHIL101,B+,Spring 2024
1418,MATH201,D,Spring 2024
4371,MKT101,F,Spring 2024
3255,MKT101,C+,Fall 2024
440,SOC101,F,Fall 2024
4968,MATH201,F,Fall 2024
651,ARCH101,D,Fall 2024
34,ECON201,B,Spring 2024
2753,ART101,A,Spring 2024
4963,MATH201,C,Spring 2024
3033,MKT101,C+,Fall 2024
4928,ECON201,F,Fall 2024
1111,MKT101,B,Spring 2024
3282,ACC101,D,Fall 2024
462,FIN201,F,Fall 2024
322,ENG101,B,Spring 2024
4511,MUS101,A,Fall 2024
1875,ECON201,A,Fall 2024
3040,PHYS101,C,Spring 2024
2238,CHEM101,C,Spring 2024
4022,FIN201,F,Spring 2024
1257,LIT201,C,Fall 2024
2440,LIT201,B+,Spring 2024
4010,ACC101,B+,Spring 2024
3241,CS101,B,Fall 2024
4264,BIO101,D,Fall 2024
3303,CS101,A,Spring 2024
2712,HIST101,C+,Spring 2024
1410,MUS101,A,Fall 2024
2429,FIN201,B+,Fall 2024
1833,FIN201,B,Fall 2024
2025,CHEM101,C+,Spring 2024
3347,ART101,C,Fall 2024
4994,FIN201,C,Spring 2024
3932,ARCH101,B+,Spring 2024
2912,ACC101,B,Spring 2024
4958,ENG101,F,Fall 2024
4246,HIST101,D,Fall 2024
3214,FIN201,A,Spring 2024
2164,PHIL101,B+,Spring 2024
4920,ENG101,D,Fall 2024
1453,ARCH101,D,Spring 2024
2754,MUS101,A,Fall 2024
2902,ACC101,C+,Spring 2024
3072,ARCH101,A,Fall 2024
4047,SOC101,C+,Spring 2024
306,HIST101,D,Spring 2024
1385,BUS201,B,Spring 2024
3368,SOC101,B+,Fall 2024
1575,BIO101,A,Fall 2024
873,PHYS101,B,Fall 2024
169,ENG101,B,Spring 2024
1604,SOC101,A,Spring 2024
1031,SOC101,C,Fall 2024
1735,HIST101,D,Fall 2024
4443,SOC101,C,Fall 2024
3668,ENG101,C+,Spring 2024
4831,HIST101,B,Fall 2024
1277,CS101,B+,Fall 2024
543,LIT201,B+,Spring 2024
355,PHYS101,B,Fall 2024
4809,ACC101,C,Fall 2024
4037,BUS201,D,Fall 2024
3440,PHIL101,B,Fall 2024
584,ENG101,F,Fall 2024
511,FIN201,C+,Spring 2024
947,HIST101,B,Fall 2024
3474,PSYCH101,A,Fall 2024
1199,ART101,C,Fall 2024
2872,CHEM101,A,Fall 2024
3996,POLI201,A,Spring 2024
3922,CHEM101,B,Fall 2024
4174,SOC101,D,Spring 2024
4536,MUS101,B,Fall 2024
3304,CHEM101,D,Fall 2024
2448,ARCH101,B+,Fall 2024
3285,MKT101,D,Spring 2024
1217,ENG101,A,Fall 2024
1291,PHYS101,B,Fall 2024
4222,LIT201,B+,Fall 2024
502,MATH201,F,Fall 2024
2872,BIO101,A,Fall 2024
387,ENG101,B+,Spring 2024
412,LIT201,C,Fall 2024
2007,ECON201,C+,Spring 2024
2148,PHIL101,A,Spring 2024
3869,BUS201,B,Spring 2024
1339,MUS101,D,Fall 2024
353,BIO101,C,Spring 2024
4965,ECON201,F,Fall 2024
3189,ARCH101,B+,Spring 2024
1303,FIN201,C+,Fall 2024
847,ARCH101,D,Fall 2024
526,ARCH101,A,Fall 2024
2525,MUS101,C+,Fall 2024
1879,ENG101,C,Fall 2024
4106,SOC101,C+,Spring 2024
3631,ECON201,A,Fall 2024
3810,HIST101,C,Spring 2024
2820,CHEM101,B+,Fall 2024
2908,BIO101,A,Fall 2024
3078,MUS101,C+,Fall 2024
3831,POLI201,A,Fall 2024
1059,BUS201,C,Fall 2024
2490,BUS201,C+,Fall 2024
3649,BUS201,B+,Fall 2024
3265,ACC101,F,Fall 2024
3602,ECON201,F,Fall 2024
2294,ARCH101,D,Spring 2024
675,PSYCH101,B,Spring 2024
1879,CS101,B+,Spring 2024
1012,PHYS101,A,Fall 2024
794,MUS101,B,Spring 2024
233,ENG101,D,Fall 2024
3028,ARCH101,D,Fall 2024
3610,POLI201,C,Fall 2024
2174,ARCH101,D,Spring 2024
3385,ARCH101,F,Spring 2024
4607,PSYCH101,C+,Fall 2024
2329,MUS101,C+,Fall 2024
798,MATH201,C,Spring 2024
3685,ENG101,D,Spring 2024
4488,SOC101,A,Spring 2024
4478,ART101,B+,Spring 2024
2590,SOC101,F,Spring 2024
4702,HIST101,B,Spring 2024
4212,LIT201,C,Spring 2024
509,MATH201,D,Spring 2024
1464,SOC101,A,Spring 2024
3363,HIST101,A,Fall 2024
3111,ENG101,B,Fall 2024
1048,LIT201,C,Fall 2024
4872,ARCH101,B+,Fall 2024
4436,ART101,F,Spring 2024
169,MATH201,B+,Fall 2024
1562,PSYCH101,C,Fall 2024
3173,LIT201,C+,Fall 2024
575,SOC101,F,Spring 2024
1743,BUS201,D,Spring 2024
4571,CHEM101,B+,Spring 2024
4017,FIN201,C+,Fall 2024
2359,CHEM101,C,Fall 2024
4025,MUS101,D,Fall 2024
531,ACC101,A,Fall 2024
991,FIN201,C,Spring 2024
2121,MUS101,A,Spring 2024
4965,FIN201,C,Fall 2024
2442,ECON201,F,Fall 2024
2529,CS101,C+,Spring 2024
2521,CS101,D,Fall 2024
4409,CHEM101,C+,Spring 2024
1462,LIT201,D,Spring 2024
952,POLI201,F,Spring 2024
965,PHYS101,C,Fall 2024
2135,MKT101,A,Spring 2024
4455,ART101,C,Fall 2024
695,MKT101,A,Fall 2024
2245,MATH201,C+,Spring 2024
2804,ARCH101,B,Fall 2024
3912,MKT101,B+,Fall 2024
3025,ARCH101,C+,Spring 2024
1409,PHYS101,C,Fall 2024
4594,PHIL101,C,Fall 2024
2979,BUS201,A,Fall 2024
462,POLI201,B+,Fall 2024
1618,MKT101,D,Fall 2024
417,FIN201,C+,Fall 2024
1389,PHYS101,F,Fall 2024
4368,FIN201,B+,Fall 2024
4488,SOC101,B+,Fall 2024
2595,PHIL101,C+,Fall 2024
4821,POLI201,A,Spring 2024
1747,MUS101,D,Fall 2024
3502,ECON201,A,Spring 2024
2860,ECON201,F,Fall 2024
3979,MATH201,A,Fall 2024
4491,ECON201,B,Fall 2024
4758,HIST101,B+,Spring 2024
853,SOC101,B,Fall 2024
3291,PHYS101,A,Fall 2024
1712,PSYCH101,D,Fall 2024
2526,ARCH101,C+,Fall 2024
3647,MUS101,B+,Spring 2024
2031,ENG101,C+,Fall 2024
237,CHEM101,C,Spring 2024
1057,PHYS101,B+,Fall 2024
2261,CHEM101,C+,Fall 2024
2427,PHYS101,A,Spring 2024
1026,PSYCH101,B,Spring 2024
909,CS101,C+,Fall 2024
450,ENG101,F,Spring 2024
569,SOC101,D,Fall 2024
3499,PSYCH101,C,Fall 2024
2861,BIO101,A,Fall 2024
2327,MKT101,F,Spring 2024
4310,POLI201,C,Spring 2024
1309,BIO101,D,Fall 2024
718,HIST101,D,Fall 2024
970,MATH201,B,Fall 2024
3346,MATH201,C,Spring 2024
2486,FIN201,D,Spring 2024
3656,ECON201,C+,Fall 2024
2719,MUS101,D,Fall 2024
904,CHEM101,D,Spring 2024
1451,PHIL101,C+,Spring 2024
1456,LIT201,A,Spring 2024
4231,PSYCH101,B,Spring 2024
532,BUS201,B,Fall 2024
2268,HIST101,B+,Spring 2024
333,LIT201,F,Spring 2024
1322,ACC101,B+,Fall 2024
4053,MKT101,C+,Spring 2024
1709,CS101,D,Spring 2024
3527,PHIL101,C,Fall 2024
401,PSYCH101,D,Fall 2024
3631,MUS101,D,Fall 2024
3038,LIT201,C,Fall 2024
3992,ARCH101,A,Spring 2024
1479,HIST101,B,Fall 2024
1915,PHYS101,C+,Fall 2024
1058,ARCH101,C,Spring 2024
2994,MATH201,B+,Fall 2024
42,LIT201,C+,Fall 2024
4897,ARCH101,A,Fall 2024
2171,MKT101,C+,Spring 2024
27,ENG101,C,Spring 2024
3534,ART101,F,Spring 2024
2619,MKT101,A,Spring 2024
1171,SOC101,D,Fall 2024
3699,PSYCH101,B+,Spring 2024
711,MKT101,B+,Spring 2024
3200,BIO101,C,Fall 2024
2424,CS101,A,Spring 2024
2019,FIN201,B+,Spring 2024
4761,CHEM101,A,Spring 2024
4879,MATH201,C+,Spring 2024
2899,MATH201,F,Spring 2024
2048,ART101,B,Fall 2024
1559,POLI201,B,Fall 2024
3595,ART101,B,Fall 2024
1723,ART101,B+,Spring 2024
4053,POLI201,C,Fall 2024
1652,HIST101,B,Fall 2024
1779,HIST101,D,Spring 2024
684,BIO101,F,Fall 2024
1280,FIN201,C,Fall 2024
2295,ENG101,F,Spring 2024
2011,POLI201,B,Fall 2024
1216,ART101,C+,Fall 2024
2583,PHIL101,F,Spring 2024
1894,ECON201,B,Spring 2024
314,MUS101,C,Spring 2024
3995,MUS101,B+,Spring 2024
444,ECON201,F,Spring 2024
1672,ARCH101,D,Spring 2024
2917,ACC101,C+,Spring 2024
3267,MUS101,C,Fall 2024
4678,ACC101,A,Spring 2024
4644,PHYS101,B,Spring 2024
3096,PHIL101,C+,Fall 2024
4561,LIT201,B+,Spring 2024
1865,BIO101,F,Spring 2024
716,SOC101,A,Spring 2024
892,ACC101,F,Fall 2024
3808,HIST101,B,Fall 2024
501,HIST101,C+,Fall 2024
2783,MATH201,D,Fall 2024
2641,LIT201,C,Spring 2024
4503,PHYS101,F,Fall 2024
1354,MUS101,B,Fall 2024
703,MATH201,C+,Fall 2024
2334,CHEM101,B,Spring 2024
2195,ARCH101,D,Fall 2024
2010,MKT101,C+,Spring 2024
384,PSYCH101,C,Spring 2024
2059,PHYS101,B,Spring 2024
2324,PHIL101,F,Fall 2024
886,ART101,C+,Spring 2024
1592,FIN201,F,Spring 2024
4399,MKT101,A,Fall 2024
2252,FIN201,B+,Fall 2024
4441,ART101,D,Spring 2024
1784,SOC101,C+,Spring 2024
4922,LIT201,F,Spring 2024
4118,PHIL101,C+,Spring 2024
2584,ARCH101,C+,Spring 2024
1730,BUS201,B,Fall 2024
263,ART101,D,Spring 2024
2632,ECON201,B+,Spring 2024
3827,FIN201,D,Fall 2024
2431,MATH201,B,Spring 2024
392,ARCH101,F,Spring 2024
2937,ECON201,C+,Spring 2024
3673,ACC101,D,Fall 2024
540,ECON201,C+,Spring 2024
1116,POLI201,B+,Fall 2024
884,PHYS101,A,Fall 2024
4324,ENG101,B,Fall 2024
2420,MKT101,A,Spring 2024
1400,LIT201,D,Fall 2024
1577,MKT101,C+,Spring 2024
2085,HIST101,F,Spring 2024
4787,PHIL101,F,Fall 2024
1536,LIT201,C+,Spring 2024
4754,PHYS101,C,Fall 2024
90,CHEM101,C,Fall 2024
4191,BIO101,A,Spring 2024
1655,BIO101,C,Spring 2024
1902,PSYCH101,F,Spring 2024
2680,HIST101,D,Spring 2024
2171,ART101,B+,Spring 2024
366,SOC101,D,Fall 2024
3961,CHEM101,A,Spring 2024
2373,ACC101,D,Spring 2024
519,PSYCH101,C,Spring 2024
4992,BIO101,C,Fall 2024
3711,ACC101,B+,Fall 2024
830,FIN201,D,Fall 2024
2634,CHEM101,B+,Spring 2024
271,SOC101,F,Fall 2024
2987,LIT201,A,Fall 2024
3539,SOC101,B,Spring 2024
4565,HIST101,D,Spring 2024
4815,ECON201,F,Spring 2024
1008,ENG101,F,Fall 2024
2318,CS101,D,Fall 2024
605,CS101,B+,Fall 2024
4474,ARCH101,C,Spring 2024
177,ENG101,A,Spring 2024
2322,ACC101,B,Fall 2024
1715,MATH201,D,Fall 2024
637,ECON201,A,Fall 2024
2624,PHIL101,C,Spring 2024
4156,MKT101,B,Spring 2024
2779,ECON201,B,Fall 2024
3753,ECON201,F,Spring 2024
661,PHIL101,B+,Spring 2024
4366,BIO101,C+,Spring 2024
3188,ECON201,C,Fall 2024
4341,ARCH101,C+,Fall 2024
4756,BUS201,C,Spring 2024
85,POLI201,A,Spring 2024
3671,HIST101,C+,Fall 2024
907,BUS201,F,Fall 2024
3522,PSYCH101,D,Fall 2024
1876,ARCH101,F,Fall 2024
3959,FIN201,F,Spring 2024
2137,CS101,D,Fall 2024
2597,CHEM101,D,Fall 2024
854,ARCH101,B,Fall 2024
507,POLI201,B+,Fall 2024
408,PHYS101,F,Fall 2024
524,PHYS101,C,Spring 2024
3051,HIST101,B+,Spring 2024
2398,ART101,C,Spring 2024
2900,ARCH101,D,Fall 2024
328,ENG101,B,Fall 2024
1836,ARCH101,B,Spring 2024
1310,BIO101,B,Fall 2024
4719,LIT201,B,Fall 2024
2536,HIST101,F,Fall 2024
2042,CHEM101,B,Fall 2024
2535,FIN201,D,Fall 2024
2193,POLI201,B+,Fall 2024
756,SOC101,A,Spring 2024
146,LIT201,C+,Fall 2024
3823,PHIL101,B+,Spring 2024
3575,HIST101,D,Fall 2024
1628,BUS201,C+,Fall 2024
4924,MKT101,A,Fall 2024
1859,ENG101,C,Fall 2024
4723,MATH201,F,Spring 2024
3599,LIT201,A,Fall 2024
630,SOC101,A,Spring 2024
3167,BIO101,D,Spring 2024
3519,CHEM101,F,Spring 2024
4353,ART101,C,Spring 2024
3915,PSYCH101,C+,Fall 2024
905,ENG101,F,Spring 2024
2618,ACC101,B,Fall 2024
2790,ARCH101,C,Spring 2024
108,LIT201,C,Spring 2024
1043,MATH201,A,Spring 2024
1389,BIO101,C,Fall 2024
1677,ECON201,F,Spring 2024
4256,MUS101,B+,Fall 2024
4196,LIT201,F,Spring 2024
265,MKT101,B,Spring 2024
3822,CHEM101,F,Spring 2024
2798,BIO101,A,Fall 2024
3121,CHEM101,C+,Fall 2024
677,MUS101,C+,Fall 2024
4895,ECON201,C+,Spring 2024
3487,ENG101,C+,Spring 2024
2707,PHYS101,C+,Spring 2024
3970,PSYCH101,A,Spring 2024
608,FIN201,B+,Fall 2024
3426,ACC101,B+,Spring 2024
2395,PHYS101,C+,Fall 2024
2860,MATH201,B+,Fall 2024
4897,ENG101,B,Fall 2024
1161,ENG101,B+,Spring 2024
1848,MKT101,F,Fall 2024
4058,MATH201,C,Fall 2024
1492,PHIL101,C+,Fall 2024
2022,HIST101,F,Spring 2024
